"variant_id","product_id","size","color","price","stock","sku","bought_at","min_stock"
"f1e8cb70-7df2-4bc8-ae98-3ecdf44ce09e","27c918bf-eb80-4ba2-a45e-e14dadc3bc5f","M","Olive","24.99",55,"VSKU127","16.99",10
"94dff0bb-86cd-4c63-9940-f1c6a46b1e2c","27c918bf-eb80-4ba2-a45e-e14dadc3bc5f","XXL","Khaki","24.99",55,"VSKU128","16.99",10
"004e163e-5b7b-486e-8368-53fe4110c44d","4ba96c59-dccc-4ff7-a824-0f139c76d5d5","L","Blue","19.99",50,"VSKU129","12.99",10
"6e0f8960-87ef-4f7d-8341-dd00c04ea37a","c42a9bd4-8561-47df-9a03-cc91ed9d0ef7","S","Green","22.99",45,"VSKU131","14.99",10
"47bd0fd2-5d8e-4da7-bc17-fb7471dd44e2","c42a9bd4-8561-47df-9a03-cc91ed9d0ef7","XL","Blue","22.99",45,"VSKU132","14.99",10
"c7e2a24d-34b7-450f-adff-283570f2d3c3","a7fae212-494d-442e-ad95-72cac6cd90bc","S","White","19.99",50,"VSKU133","12.99",10
"746d3a21-9b72-4cd6-9024-899db09d249e","a7fae212-494d-442e-ad95-72cac6cd90bc","M","White","19.99",50,"VSKU133","12.99",10
"23ee6d51-8392-4f18-b1a4-1f02629bef0b","a7fae212-494d-442e-ad95-72cac6cd90bc","L","White","19.99",50,"VSKU133","12.99",10
"fd627af5-c189-4299-a4ad-f9bc4bf20cc9","a7fae212-494d-442e-ad95-72cac6cd90bc","XL","Black","21.99",40,"VSKU134","14.99",10
"a2ec37d8-7e13-4d45-9f21-ff315ddc64c6","a7fae212-494d-442e-ad95-72cac6cd90bc","XXL","Black","21.99",40,"VSKU134","14.99",10
"3db7844b-3456-4d13-9ee3-880467cc46cb","b0d909a2-ea71-453b-8468-edda64e0181e","S","Red","24.99",30,"VSKU135","16.99",5
"d29c13c4-fb8d-4136-9475-2e81aa6e008c","b0d909a2-ea71-453b-8468-edda64e0181e","M","Red","24.99",30,"VSKU135","16.99",5
"b15c828e-97ac-420d-a5bb-885ffbbccbd6","b0d909a2-ea71-453b-8468-edda64e0181e","L","Red","24.99",30,"VSKU135","16.99",5
"fb372a2a-594b-4815-afb1-edb36dc77da3","b0d909a2-ea71-453b-8468-edda64e0181e","XL","Blue","24.99",30,"VSKU136","16.99",5
"afe04a85-d9fc-4515-89c4-04cba94c192f","b0d909a2-ea71-453b-8468-edda64e0181e","XXL","Blue","24.99",30,"VSKU136","16.99",5
"012fc1f1-80e4-46f4-aed8-740ffc8f4842","f26c61a0-16a9-4e82-8aac-16280cfe5059","S","White","29.99",20,"VSKU137","19.99",5
"b778e810-da76-4d18-a57f-e050006ab51e","f26c61a0-16a9-4e82-8aac-16280cfe5059","M","White","29.99",20,"VSKU137","19.99",5
"ed6101d4-7226-46db-871d-7d03ded86559","f26c61a0-16a9-4e82-8aac-16280cfe5059","L","White","29.99",20,"VSKU137","19.99",5
"a4429c51-5140-429f-8b10-bf8b6a087b14","f26c61a0-16a9-4e82-8aac-16280cfe5059","XL","Black","29.99",20,"VSKU138","19.99",5
"e2351b31-b16c-48c3-90f4-fa947aca228e","f26c61a0-16a9-4e82-8aac-16280cfe5059","XXL","Black","29.99",20,"VSKU138","19.99",5
"15887dbe-bd15-4f2a-95eb-cde03b0172e9","2f1f0ffc-6474-481b-80bc-fbafc893a719","S","Grey","17.99",60,"VSKU139","11.99",10
"5d11abe5-9026-49e0-8b77-f73a2a6a5cdc","2f1f0ffc-6474-481b-80bc-fbafc893a719","M","Grey","17.99",60,"VSKU139","11.99",10
"4fbad14f-573a-43f7-b420-d32c2c371732","2f1f0ffc-6474-481b-80bc-fbafc893a719","L","Grey","17.99",60,"VSKU139","11.99",10
"ebb6c895-c9e2-4d8d-8dea-dc5bdf19f42d","2f1f0ffc-6474-481b-80bc-fbafc893a719","XL","Navy","17.99",60,"VSKU140","11.99",10
"0d9bbc4e-7f49-42b4-aa3d-2743d47482f4","2f1f0ffc-6474-481b-80bc-fbafc893a719","XXL","Navy","17.99",60,"VSKU140","11.99",10
"33e7abbc-a6d6-4fd2-adde-d051e43862f7","29774e95-0b91-478a-87e1-2f62ccc4f832","S","Black","22.99",40,"VSKU141","15.99",10
"e900d6c4-80da-467e-a53c-70bda130538e","29774e95-0b91-478a-87e1-2f62ccc4f832","M","Black","22.99",40,"VSKU141","15.99",10
"7248f0d6-81d6-4bb5-a4de-44fad45616b1","29774e95-0b91-478a-87e1-2f62ccc4f832","L","Black","22.99",40,"VSKU141","15.99",10
"657e95be-2b81-4022-8f76-556fbb5adef0","29774e95-0b91-478a-87e1-2f62ccc4f832","XL","White","22.99",40,"VSKU142","15.99",10
"f500537d-f16f-41d9-a7bc-ff811c295cd2","29774e95-0b91-478a-87e1-2f62ccc4f832","XXL","White","22.99",40,"VSKU142","15.99",10
"1ad32f84-294f-49c3-b1b5-8e22727d30cc","6fe49dcb-3ebc-456e-8cdd-063dee91c977","S","Black","24.99",30,"VSKU143","16.99",5
"fcad698b-065a-4f83-b1fa-4896c5ed3b29","6fe49dcb-3ebc-456e-8cdd-063dee91c977","M","Black","24.99",30,"VSKU143","16.99",5
"e06ddd04-b2c6-4527-9763-16eb070cbc30","6fe49dcb-3ebc-456e-8cdd-063dee91c977","L","Black","24.99",30,"VSKU143","16.99",5
"d80a903f-0861-4675-84c0-be7249a5ade1","6fe49dcb-3ebc-456e-8cdd-063dee91c977","XL","White","24.99",30,"VSKU144","16.99",5
"5a199dda-1e90-4490-8502-add33d2a6f7a","6fe49dcb-3ebc-456e-8cdd-063dee91c977","XXL","White","24.99",30,"VSKU144","16.99",5
"d89b05c2-0b9d-4ba3-9b5b-1de8c21ec4e9","4f39564a-f7fa-4b28-ac50-2b2305f11b7e","S","Grey","21.99",50,"VSKU145","14.99",10
"7c82a48d-b5f6-4f22-8c82-8684e676fc65","4f39564a-f7fa-4b28-ac50-2b2305f11b7e","M","Grey","21.99",50,"VSKU145","14.99",10
"ea6fb5fe-2d9b-449b-9a03-f43ef7ff297b","4f39564a-f7fa-4b28-ac50-2b2305f11b7e","L","Grey","21.99",50,"VSKU145","14.99",10
"3ba0966c-4f60-40a9-b2ac-0ee5b1614c2c","4f39564a-f7fa-4b28-ac50-2b2305f11b7e","XL","Navy","21.99",50,"VSKU146","14.99",10
"900c7501-20f2-4d77-bbb8-456416efecb9","4f39564a-f7fa-4b28-ac50-2b2305f11b7e","XXL","Navy","21.99",50,"VSKU146","14.99",10
"38dd3c0e-bf88-4bd3-b3bd-ad103eb54024","ea18de7e-778e-49d0-a9ba-a8000947950d","S","White","27.99",25,"VSKU147","18.99",5
"a96b7998-30fe-4bd8-b6d9-fb67e2d9e9d9","ea18de7e-778e-49d0-a9ba-a8000947950d","M","White","27.99",25,"VSKU147","18.99",5
"e2816772-d02b-457e-a672-9d4a9c068461","ea18de7e-778e-49d0-a9ba-a8000947950d","L","White","27.99",25,"VSKU147","18.99",5
"d28f7f09-c751-432a-8032-9b392593da0b","ea18de7e-778e-49d0-a9ba-a8000947950d","XL","Black","27.99",25,"VSKU148","18.99",5
"9098c042-af24-4bb7-80cb-3a5545db254c","ea18de7e-778e-49d0-a9ba-a8000947950d","XXL","Black","27.99",25,"VSKU148","18.99",5
"dbed8eb1-0774-4c28-ad7b-ad9962e518e7","d2ccb6ca-2820-4960-9bc9-cf359e39cec7","S","Grey","23.99",35,"VSKU149","15.99",5
"ed48cc79-9797-4959-a365-10424d70099e","d2ccb6ca-2820-4960-9bc9-cf359e39cec7","M","Grey","23.99",35,"VSKU149","15.99",5
"31d879fa-3032-462b-9a37-3f375f7029d3","d2ccb6ca-2820-4960-9bc9-cf359e39cec7","L","Grey","23.99",35,"VSKU149","15.99",5
"b09857ef-73af-4606-86b8-b517d8203080","d2ccb6ca-2820-4960-9bc9-cf359e39cec7","XL","Navy","23.99",35,"VSKU150","15.99",5
"3d0c7dfa-f7d2-44d9-a01f-427d013c2376","d2ccb6ca-2820-4960-9bc9-cf359e39cec7","XXL","Navy","23.99",35,"VSKU150","15.99",5
"3d8d7ddd-89a1-4fc9-a733-d065a13f7cd5","501e750b-60ae-4375-a810-f4838870781d","S","White","25.99",20,"VSKU151","17.99",5
"f84624c4-39ed-48f3-a4c3-5901eb15caa0","501e750b-60ae-4375-a810-f4838870781d","M","White","25.99",20,"VSKU151","17.99",5
"a30496c5-4df9-4e83-97e4-173e04ac3417","501e750b-60ae-4375-a810-f4838870781d","L","White","25.99",20,"VSKU151","17.99",5
"d07a660b-defb-4d08-a20a-c11635150717","501e750b-60ae-4375-a810-f4838870781d","XL","Black","25.99",20,"VSKU152","17.99",5
"4e2ae242-a5ce-40d9-b619-627bef4e3526","501e750b-60ae-4375-a810-f4838870781d","XXL","Black","25.99",20,"VSKU152","17.99",5
"ac41d7ff-128b-440a-9f16-0b5d15ba822f","ba2bc253-34ff-4a0f-9dcf-1f68c2b26c6e","S","Grey","18.99",55,"VSKU153","12.99",10
"e2fb46de-bb34-4797-ab3a-1ea5d3c3429f","ba2bc253-34ff-4a0f-9dcf-1f68c2b26c6e","M","Grey","18.99",55,"VSKU153","12.99",10
"22d769b1-a85f-450b-bcf5-ed263d7297ae","ba2bc253-34ff-4a0f-9dcf-1f68c2b26c6e","L","Grey","18.99",55,"VSKU153","12.99",10
"3f69dad2-7ca8-4fa3-b123-0e1deab2d37f","ba2bc253-34ff-4a0f-9dcf-1f68c2b26c6e","XL","Navy","18.99",55,"VSKU154","12.99",10
"2eafb172-4259-4db6-b040-149d2dd78659","ba2bc253-34ff-4a0f-9dcf-1f68c2b26c6e","XXL","Navy","18.99",55,"VSKU154","12.99",10
"94034811-e0de-40ca-a369-79fe86c36e99","94379d03-de8d-40db-a9f7-7f67c006268a","S","Blue/White","20.99",45,"VSKU155","13.99",10
"89cf02bf-17e2-454d-9770-f74d8e246c54","94379d03-de8d-40db-a9f7-7f67c006268a","M","Blue/White","20.99",45,"VSKU155","13.99",10
"be9c626f-1c18-4e30-8a66-74fa110b8515","94379d03-de8d-40db-a9f7-7f67c006268a","L","Blue/White","20.99",45,"VSKU155","13.99",10
"05d77378-d892-43ee-aed2-e363ea3c4e5a","94379d03-de8d-40db-a9f7-7f67c006268a","XL","Red/White","20.99",45,"VSKU156","13.99",10
"304fc2c7-6fdd-4927-8433-6dd740d6c090","6cd786bb-8479-4aaf-88f3-61fed33927ca","S","Black","26.99",30,"VSKU157","17.99",5
"5ffccae6-e016-45c7-ac56-fdffc8a113bb","6cd786bb-8479-4aaf-88f3-61fed33927ca","L","Black","26.99",30,"VSKU157","17.99",5
"beb51a42-e3e3-4511-be44-faadf85db339","6cd786bb-8479-4aaf-88f3-61fed33927ca","XXL","Grey","26.99",30,"VSKU158","17.99",5
"56253bda-f8b0-467d-966c-91bb3b8eb3e1","effd554f-e528-4412-8b0d-15dea113782b","M","Black","29.99",25,"VSKU159","19.99",5
"8cdbc0b3-0071-480f-81c5-45f297cf3ec8","effd554f-e528-4412-8b0d-15dea113782b","XL","White","29.99",25,"VSKU160","19.99",5
"1ab17588-03d1-43e5-82a9-702b78d3a83b","f9dfbac1-6018-4e5f-a87d-6d16564f8e98","M","Blue","28.99",20,"VSKU161","18.99",5
"cba46003-f00d-44ad-b614-a3f5221add11","f9dfbac1-6018-4e5f-a87d-6d16564f8e98","XL","Red","28.99",20,"VSKU162","18.99",5
"d97089ef-5da5-4f8d-8bed-bd500184201f","ae3c6ccd-fe54-469c-99f9-2e1808b62360","S","Green","27.99",25,"VSKU163","17.99",5
"a031ec70-0271-4999-8032-227caf70cc4b","ae3c6ccd-fe54-469c-99f9-2e1808b62360","L","Green","27.99",25,"VSKU163","17.99",5
"cd2c4d30-9280-4f46-9060-14d29f7b8dd3","ae3c6ccd-fe54-469c-99f9-2e1808b62360","XXL","Black","27.99",25,"VSKU164","17.99",5
"fd0bd4c1-41c0-4b68-ae6c-9018ff205943","c5eeef97-96d9-4b27-b638-7cbac839dedb","M","White","31.99",15,"VSKU165","21.99",5
"5c46b843-fa05-4b8a-8cdf-9b7fc61adbfd","c5eeef97-96d9-4b27-b638-7cbac839dedb","XL","Black","31.99",15,"VSKU166","21.99",5
"6d821b83-ac6e-4eba-8132-ca65a06d7b0b","252e3ee3-ff43-47ec-a47f-ddd7921a2ea8","M","Grey","19.99",40,"VSKU167","12.99",10
"1afbd831-2aea-45f2-92c7-9d92d1ce2691","252e3ee3-ff43-47ec-a47f-ddd7921a2ea8","XXL","Black","19.99",40,"VSKU168","12.99",10
"a73f58dd-8149-4e7a-bafb-d5ff6132e5c5","9ab4d40d-cdf0-45b7-ac21-05cd3414773f","L","White","23.99",30,"VSKU169","15.99",5
"f5290303-16c4-43cc-8c8a-3d97f5c3a174","89760c5e-62f1-460c-9b44-db467bb393eb","S","Grey","16.99",50,"VSKU171","10.99",10
"7e6f79a7-8d3e-44ca-bb61-ee6bd89a8a6b","89760c5e-62f1-460c-9b44-db467bb393eb","XL","Black","16.99",50,"VSKU172","10.99",10
"46c7a13f-578f-4387-a603-e571096bfc41","7e07d98e-97f8-44f7-bc5b-7724d8a2af43","L","White","18.99",60,"VSKU173","12.99",10
"a30b8920-b3c8-470c-aaf4-9a1cfd931f40","b9644037-c4cd-42d6-8b46-537c35d0c24a","S","Grey","22.99",35,"VSKU175","14.99",5
"3672eceb-bdd3-4864-80b5-5a4fffdb0685","b9644037-c4cd-42d6-8b46-537c35d0c24a","XL","Blue","22.99",35,"VSKU176","14.99",5
"451fb46a-d1bc-4262-bd08-bdda1a23d659","193b068e-1182-4f27-a0a2-a2415fc7ec55","M","Black","24.99",30,"VSKU177","16.99",5
"c37daf23-0363-4119-9179-71de03e1c751","193b068e-1182-4f27-a0a2-a2415fc7ec55","XXL","White","24.99",30,"VSKU178","16.99",5
"5052e645-2258-4874-a91c-12d386514e9b","f5a133ad-7b63-49b1-a751-413ab080ad54","M","Black","26.99",25,"VSKU179","17.99",5
"34850c8b-1e22-469a-9861-8c0246e884f7","f5a133ad-7b63-49b1-a751-413ab080ad54","XXL","White","26.99",25,"VSKU180","17.99",5
"b9125b1a-0506-4d94-bdfc-551c7f9c52fb","6bdbbdea-b5e5-4376-a443-e8fc79612af1","8","Brown","89.99",30,"VSKU181","59.99",5
"886755b2-c253-4d71-9513-e366a5f4d3f8","6bdbbdea-b5e5-4376-a443-e8fc79612af1","11","Black","89.99",30,"VSKU182","59.99",5
"92c00d61-11f4-4b9c-a68c-bf31b49f58c3","a2c37e8f-db1f-4296-bfbf-805dfe591fed","8","Black","79.99",40,"VSKU183","49.99",5
"e94f2068-aaec-4356-847d-a8fb0c3404cb","a2c37e8f-db1f-4296-bfbf-805dfe591fed","11","Grey","79.99",40,"VSKU184","49.99",5
"ba8e8f86-2ed2-44c0-af5d-013c43502110","ddd5c1e3-edc7-49f7-b62c-2a520f4406fb","4","Black","59.99",50,"VSKU185","39.99",5
"df4502f5-1e6d-4fcd-8653-3a5eb81d732e","ddd5c1e3-edc7-49f7-b62c-2a520f4406fb","10","Navy","59.99",50,"VSKU186","39.99",5
"d8292bb1-1828-4d9b-ad1b-5bcf1624e8d8","74304c23-b631-4e3a-a76e-6e862ffdc859","M","Blue","49.99",45,"VSKU187","29.99",5
"0fa7cffb-3171-4ccf-b32f-b1dbe8dd1c66","74304c23-b631-4e3a-a76e-6e862ffdc859","XXL","Grey","49.99",45,"VSKU188","29.99",5
"d139ac27-7e9d-48b5-ac6f-9ae720a8abfa","6c2afb93-1ede-4d8a-87ac-7bec3b55a15a","M","Black","79.99",35,"VSKU189","49.99",5
"2998c281-a8f7-4c2a-b72d-76eebc592b24","6c2afb93-1ede-4d8a-87ac-7bec3b55a15a","XXL","Navy","79.99",35,"VSKU190","49.99",5
"98e880dc-72ea-44b8-8114-9d27fba72708","5442a234-a8c7-4563-ae3b-adfb8acb6f77","L","Grey","34.99",40,"VSKU191","22.99",5
"f754cd01-0840-404f-a112-b3ff558e9f66","5442a234-a8c7-4563-ae3b-adfb8acb6f77","XXXL","Blue","34.99",40,"VSKU192","22.99",5
"3d93eac5-ade4-4aeb-bec3-d227b1bd3550","5e7a7d25-6e3f-471b-a0fe-05c027cf14df","L","Black","14.99",60,"VSKU193","9.99",10
"21a45a26-a909-4b3c-8011-399bed88b276","5e7a7d25-6e3f-471b-a0fe-05c027cf14df","XXXL","Grey","14.99",60,"VSKU194","9.99",10
"4d10ca2c-449e-4de2-803b-e9e982e029e3","8235cb8b-74c1-409a-9607-566974f73a4f","L","White","12.99",70,"VSKU195","8.99",10
"e4f32b74-4f04-4cc4-82a1-19193852c9fd","8235cb8b-74c1-409a-9607-566974f73a4f","XXXL","Black","12.99",70,"VSKU196","8.99",10
"4106fe03-085d-46a4-80be-29940f91074c","07661481-11a4-4144-a488-db02acafdc72","L","Black","9.99",100,"VSKU197","6.99",20
"b70bf667-0b66-4fd7-a5ad-eb7113f718fa","b54a523e-8c3e-48ad-9c8b-ad786651e7cf","S","Grey","11.99",90,"VSKU199","7.99",15
"0c96b326-0e2c-4825-8bc0-9afca92cf73f","b54a523e-8c3e-48ad-9c8b-ad786651e7cf","XL","Black","11.99",90,"VSKU200","7.99",15
"55336b12-8a45-49e6-9ecf-080a7fca92de","ec842ef3-7f40-4765-bb30-36337813e9c0","M","Black","14.99",80,"VSKU201","9.99",10
"3d0f2589-169d-4990-a2c4-55d579a04ac1","ec842ef3-7f40-4765-bb30-36337813e9c0","XXL","Navy","14.99",80,"VSKU202","9.99",10
"35bfa56f-2622-4abc-a17b-c8eb42108cc7","2f87ed1f-a469-44ca-9139-15f40e87cec4","L","White","12.99",110,"VSKU203","8.99",15
"a606862d-85fa-415f-a575-d1a65ab9781e","43dfa8f0-3cc8-4ba2-ac6a-babb2aca8d20","S","Black","16.99",100,"VSKU205","10.99",10
"68c9c359-aeb4-4526-91a5-c9f914869793","43dfa8f0-3cc8-4ba2-ac6a-babb2aca8d20","XL","White","16.99",100,"VSKU206","10.99",10
"7c21a872-114c-4641-9bbc-b1ff02af6279","9e92c05f-4fc2-4644-85f4-e887b4349d27","M","Grey","13.99",95,"VSKU207","9.99",15
"343819a4-7345-4798-95c4-a08ffc69256f","9e92c05f-4fc2-4644-85f4-e887b4349d27","XXL","Brown","13.99",95,"VSKU208","9.99",15
"d6ca0f32-acc8-4dbd-b916-b308f1530b15","0efdbc1d-fb81-495c-b946-3c270b0ebdf1","8","Black","69.99",45,"VSKU209","44.99",5
"3765a164-7f32-49de-8911-e4ee177ec8d8","0efdbc1d-fb81-495c-b946-3c270b0ebdf1","11","Grey","69.99",45,"VSKU210","44.99",5
"3e66ffcf-8981-4414-bb67-d1ca262f747b","1686ee8a-7e0c-4f15-8fd6-4f0cc0287a49","8","Brown","74.99",40,"VSKU211","49.99",5
"00bbe901-858d-4432-9459-2c960d70c872","1686ee8a-7e0c-4f15-8fd6-4f0cc0287a49","11","Black","74.99",40,"VSKU212","49.99",5
"40c3697d-5e90-492d-b4bf-9a4812aaca73","c0b61fe3-d303-48e6-a6da-826c779fa15e","7","Brown","84.99",35,"VSKU213","54.99",5
"1b3cf24a-99e0-4be7-b9b0-9d961ca646a4","c0b61fe3-d303-48e6-a6da-826c779fa15e","10","Black","84.99",35,"VSKU214","54.99",5
"e504f668-6b68-4a63-a298-fc9a76e574a6","7956b013-3d92-40d6-8dff-22f101208b7a","7","White","59.99",50,"VSKU215","39.99",5
"2d6ab328-2959-4f99-8df2-94e80eb4aed4","7956b013-3d92-40d6-8dff-22f101208b7a","10","Black","59.99",50,"VSKU216","39.99",5
"34b3a595-b161-4ad8-8707-12dee9a27e49","f303a5e5-1b0a-49de-9f7f-76ad22454291","M","Grey","24.99",60,"VSKU217","16.99",10
"60ffc5e7-2f17-413c-9a2e-14bbb4b554a1","f303a5e5-1b0a-49de-9f7f-76ad22454291","XXL","Black","24.99",60,"VSKU218","16.99",10
"59b31eb0-ef48-4632-be9c-efdcdd35fa17","33e238d4-b9cf-448e-b3ee-e97ec6edcede","8","Black","79.99",45,"VSKU219","49.99",5
"3ab7b90c-fffd-4b52-92e1-cc699e60e27b","33e238d4-b9cf-448e-b3ee-e97ec6edcede","11","Brown","79.99",45,"VSKU220","49.99",5
"cb954a9d-e485-4fc8-910d-7505d53b28d1","59e032f8-65b3-458f-a502-bc20f10d9c48","8","Brown","39.99",55,"VSKU221","24.99",10
"b4378b5d-8d57-4347-a838-af81377a3c91","59e032f8-65b3-458f-a502-bc20f10d9c48","11","Black","39.99",55,"VSKU222","24.99",10
"8dee7725-fa3a-4433-86c6-ad3789ab45cd","e131a745-5ede-4ab2-82e8-46b7adfe536c","8","Blue","19.99",70,"VSKU223","12.99",15
"28ee18c4-6518-4f36-b23b-e2ca4e911459","e131a745-5ede-4ab2-82e8-46b7adfe536c","11","Black","19.99",70,"VSKU224","12.99",15
"35aa68a0-35e6-4268-a272-89ace38a4f0f","e5535c1f-45e3-479f-9027-79e5d59be8be","7","Black","89.99",35,"VSKU225","59.99",5
"1f9bd6c9-c5dd-4d6b-9588-b1e96de1b1f0","e5535c1f-45e3-479f-9027-79e5d59be8be","10","Brown","89.99",35,"VSKU226","59.99",5
"ab2aa11c-52ba-425a-b46e-6041f008ff96","92b3c347-c5f3-4890-915a-c362f6739d66","7","Black","69.99",40,"VSKU227","44.99",5
"ba064cb2-9bb9-4820-a4b7-b6879d0823a4","92b3c347-c5f3-4890-915a-c362f6739d66","10","Green","69.99",40,"VSKU228","44.99",5
"392be400-5c12-4f6e-ab36-0465a797d9db","2148b254-5104-4ff5-b911-16279aa3d46c","6","Black","299.99",20,"VSKU229","199.99",5
"dade1cc3-f4a7-4c7b-8594-ba4e00c8f818","2148b254-5104-4ff5-b911-16279aa3d46c","12","Navy","299.99",20,"VSKU230","199.99",5
"fa3702b7-a708-422d-9f2b-9832006af8e3","9ba0fddd-c286-4349-ad70-38ab09765308","6","Black","149.99",30,"VSKU231","99.99",5
"76a9714f-7a32-4384-968d-9f478b31aa73","9ba0fddd-c286-4349-ad70-38ab09765308","12","Navy","149.99",30,"VSKU232","99.99",5
"f3388d36-3602-46f2-86fe-ca14e7c9948b","3963ef65-c59e-4508-810a-54a2744a3170","6","Black","99.99",40,"VSKU233","69.99",5
"93b1f86a-6a56-4c99-9f93-a83dadc009c7","3963ef65-c59e-4508-810a-54a2744a3170","12","Navy","99.99",40,"VSKU234","69.99",5
"b1b144be-1277-4547-bbe5-b57f1b00daf2","bfe29938-e6e8-4870-938e-8373b00e14ec","M","Grey","39.99",45,"VSKU235","24.99",10
"1315eb53-cb37-4b2a-93dc-da9922df0a2c","bfe29938-e6e8-4870-938e-8373b00e14ec","XXL","Blue","39.99",45,"VSKU236","24.99",10
"1586840f-db27-4ae0-b2c1-d94b89509643","8aa85b30-6824-4102-9540-fdb79d1b4c7b","L/XL","White","49.99",40,"VSKU238","34.99",5
"4a6d24d1-6c36-4570-8c17-12ee6f9c9581","94379d03-de8d-40db-a9f7-7f67c006268a","XXL","Red/White","20.99",45,"VSKU156","13.99",10
"a5aee8bc-dd02-47fc-9f88-694df4c4c0a6","6cd786bb-8479-4aaf-88f3-61fed33927ca","M","Black","26.99",30,"VSKU157","17.99",5
"99616bde-992e-495f-88cd-97281d6b88a4","6cd786bb-8479-4aaf-88f3-61fed33927ca","XL","Grey","26.99",30,"VSKU158","17.99",5
"1de2eaaa-fcdf-43bc-b2b2-f53ff16c8829","effd554f-e528-4412-8b0d-15dea113782b","S","Black","29.99",25,"VSKU159","19.99",5
"9dfefd94-7a13-431b-9e8f-d55b21eafa3a","effd554f-e528-4412-8b0d-15dea113782b","L","Black","29.99",25,"VSKU159","19.99",5
"5678af82-fe08-4db6-b3c2-3e6f8340da74","effd554f-e528-4412-8b0d-15dea113782b","XXL","White","29.99",25,"VSKU160","19.99",5
"c3676238-bd12-4ef6-b1ae-7063e76f0d0c","f9dfbac1-6018-4e5f-a87d-6d16564f8e98","S","Blue","28.99",20,"VSKU161","18.99",5
"19be0c44-6891-4ae6-b156-409fb2422850","f9dfbac1-6018-4e5f-a87d-6d16564f8e98","L","Blue","28.99",20,"VSKU161","18.99",5
"3fd6d0dc-c9bb-4ae1-ac8f-75ce7c21e9c8","f9dfbac1-6018-4e5f-a87d-6d16564f8e98","XXL","Red","28.99",20,"VSKU162","18.99",5
"88d3d5f4-9d0b-4ecd-9bfe-5ce8f6daa53d","ae3c6ccd-fe54-469c-99f9-2e1808b62360","M","Green","27.99",25,"VSKU163","17.99",5
"753b2de5-e2ba-4a1d-ac94-a3290dde0d17","ae3c6ccd-fe54-469c-99f9-2e1808b62360","XL","Black","27.99",25,"VSKU164","17.99",5
"3905ffdd-8dfe-454a-b9dc-ef01b81750d5","c5eeef97-96d9-4b27-b638-7cbac839dedb","S","White","31.99",15,"VSKU165","21.99",5
"2daeef64-6984-4a46-9cc7-7138d35c1990","c5eeef97-96d9-4b27-b638-7cbac839dedb","L","White","31.99",15,"VSKU165","21.99",5
"21651896-65b6-4ffd-a8b3-4aa3389d7de3","c5eeef97-96d9-4b27-b638-7cbac839dedb","XXL","Black","31.99",15,"VSKU166","21.99",5
"2b1b12cb-fa6e-4db0-9c73-f49370305b49","252e3ee3-ff43-47ec-a47f-ddd7921a2ea8","S","Grey","19.99",40,"VSKU167","12.99",10
"609ab455-ec7f-4155-9b06-1b44ed909cdc","252e3ee3-ff43-47ec-a47f-ddd7921a2ea8","L","Grey","19.99",40,"VSKU167","12.99",10
"6e758030-3f43-4325-9175-8928fc54edb6","252e3ee3-ff43-47ec-a47f-ddd7921a2ea8","XL","Black","19.99",40,"VSKU168","12.99",10
"68f1ae44-e616-47a4-ac02-deaa6a5b15e0","9ab4d40d-cdf0-45b7-ac21-05cd3414773f","S","White","23.99",30,"VSKU169","15.99",5
"bbb9f673-3d14-4453-ad4a-9e59eeb6b4c9","9ab4d40d-cdf0-45b7-ac21-05cd3414773f","M","White","23.99",30,"VSKU169","15.99",5
"4c9ce67f-4c33-4657-82a3-9aadea238a87","9ab4d40d-cdf0-45b7-ac21-05cd3414773f","XL","Black","23.99",30,"VSKU170","15.99",5
"6aa1c32e-c036-46ab-b050-b6150f38ee72","9ab4d40d-cdf0-45b7-ac21-05cd3414773f","XXL","Black","23.99",30,"VSKU170","15.99",5
"60d1c8ce-550c-42a6-a43d-a367bb1c72c0","89760c5e-62f1-460c-9b44-db467bb393eb","M","Grey","16.99",50,"VSKU171","10.99",10
"cec27df6-d1f6-481a-be3f-805dcb36d013","89760c5e-62f1-460c-9b44-db467bb393eb","L","Grey","16.99",50,"VSKU171","10.99",10
"8bcce99b-09d2-4358-8f09-24c2add022fe","89760c5e-62f1-460c-9b44-db467bb393eb","XXL","Black","16.99",50,"VSKU172","10.99",10
"e1bc0590-9aed-47d8-956f-27b86fbd88ae","7e07d98e-97f8-44f7-bc5b-7724d8a2af43","S","White","18.99",60,"VSKU173","12.99",10
"6734afeb-f0e2-421e-8478-41619c0f2f24","7e07d98e-97f8-44f7-bc5b-7724d8a2af43","M","White","18.99",60,"VSKU173","12.99",10
"9fbd48a9-2d70-4821-846e-0720e4e3a740","7e07d98e-97f8-44f7-bc5b-7724d8a2af43","XL","Black","18.99",60,"VSKU174","12.99",10
"393a09a2-5cc2-46a9-a2e3-eb4d26bc9a0b","7e07d98e-97f8-44f7-bc5b-7724d8a2af43","XXL","Black","18.99",60,"VSKU174","12.99",10
"d55af6bf-30da-4d0d-a736-316948bf541f","b9644037-c4cd-42d6-8b46-537c35d0c24a","M","Grey","22.99",35,"VSKU175","14.99",5
"568b5723-383b-4367-bb62-a754012c2ff7","b9644037-c4cd-42d6-8b46-537c35d0c24a","L","Grey","22.99",35,"VSKU175","14.99",5
